7000 | 7004 | DATA | 8000 | 2022-11-21 00:51:59,523
7004 | 7000 | ACK | 232 | 2022-11-21 00:51:59,524
7000 | 7004 | DATA | 8000 | 2022-11-21 00:51:59,525
7000 | 7004 | DATA | 8000 | 2022-11-21 00:52:01,117
7000 | 7004 | DATA | 8000 | 2022-11-21 00:52:02,708
7004 | 7000 | ACK | 232 | 2022-11-21 00:52:02,708
7000 | 7004 | DATA | 8000 | 2022-11-21 00:52:02,710
7004 | 7000 | ACK | 232 | 2022-11-21 00:52:03,395
7000 | 7004 | DATA | 8000 | 2022-11-21 00:52:03,398
7000 | 7004 | DATA | 8000 | 2022-11-21 00:52:06,873
7004 | 7000 | ACK | 232 | 2022-11-21 00:52:07,769
7000 | 7004 | DATA | 8000 | 2022-11-21 00:52:07,771
7004 | 7000 | ACK | 232 | 2022-11-21 00:52:08,637
7000 | 7004 | DATA | 8000 | 2022-11-21 00:52:08,639
7004 | 7000 | ACK | 232 | 2022-11-21 00:52:09,504
7000 | 7004 | DATA | 8000 | 2022-11-21 00:52:09,507
7004 | 7000 | ACK | 232 | 2022-11-21 00:52:09,507
7000 | 7004 | DATA | 8000 | 2022-11-21 00:52:09,508
7000 | 7004 | DATA | 8000 | 2022-11-21 00:52:13,163
7004 | 7000 | ACK | 232 | 2022-11-21 00:52:13,948
7000 | 7004 | DATA | 8000 | 2022-11-21 00:52:13,951
7004 | 7000 | ACK | 232 | 2022-11-21 00:52:13,951
7000 | 7004 | DATA | 8000 | 2022-11-21 00:52:13,953
7004 | 7000 | ACK | 232 | 2022-11-21 00:52:13,954
7000 | 7004 | DATA | 8000 | 2022-11-21 00:52:13,955
7004 | 7000 | ACK | 232 | 2022-11-21 00:52:14,640
7000 | 7004 | DATA | 8000 | 2022-11-21 00:52:14,642
7004 | 7000 | ACK | 232 | 2022-11-21 00:52:15,178
7000 | 7004 | DATA | 8000 | 2022-11-21 00:52:15,180
7004 | 7000 | ACK | 232 | 2022-11-21 00:52:15,986
7000 | 7004 | DATA | 8000 | 2022-11-21 00:52:15,988
7004 | 7000 | ACK | 232 | 2022-11-21 00:52:16,864
7000 | 7004 | DATA | 8000 | 2022-11-21 00:52:16,866
7004 | 7000 | ACK | 232 | 2022-11-21 00:52:16,866
7000 | 7004 | DATA | 8000 | 2022-11-21 00:52:16,868
7004 | 7000 | ACK | 232 | 2022-11-21 00:52:16,868
7000 | 7004 | DATA | 8000 | 2022-11-21 00:52:16,869
7004 | 7000 | ACK | 232 | 2022-11-21 00:52:16,869
7000 | 7004 | DATA | 8000 | 2022-11-21 00:52:16,871
7004 | 7000 | ACK | 232 | 2022-11-21 00:52:16,871
7000 | 7004 | DATA | 8000 | 2022-11-21 00:52:16,872
7000 | 7004 | DATA | 8000 | 2022-11-21 00:52:19,415
7004 | 7000 | ACK | 232 | 2022-11-21 00:52:19,415
7000 | 7004 | DATA | 8000 | 2022-11-21 00:52:19,417
7004 | 7000 | ACK | 232 | 2022-11-21 00:52:19,417
7000 | 7004 | DATA | 8000 | 2022-11-21 00:52:19,419
7004 | 7000 | ACK | 232 | 2022-11-21 00:52:20,164
7000 | 7004 | DATA | 8000 | 2022-11-21 00:52:20,167
7004 | 7000 | ACK | 232 | 2022-11-21 00:52:20,752
7000 | 7004 | DATA | 8000 | 2022-11-21 00:52:20,753
7004 | 7000 | ACK | 232 | 2022-11-21 00:52:20,753
7000 | 7004 | DATA | 8000 | 2022-11-21 00:52:20,754
7004 | 7000 | ACK | 232 | 2022-11-21 00:52:20,755
7000 | 7004 | DATA | 8000 | 2022-11-21 00:52:20,756
7000 | 7004 | DATA | 8000 | 2022-11-21 00:52:22,913
7000 | 7004 | DATA | 8000 | 2022-11-21 00:52:25,071
7004 | 7000 | ACK | 232 | 2022-11-21 00:52:25,967
7000 | 7004 | DATA | 8000 | 2022-11-21 00:52:25,969
7004 | 7000 | ACK | 232 | 2022-11-21 00:52:25,969
7000 | 7004 | DATA | 8000 | 2022-11-21 00:52:25,970
7000 | 7004 | DATA | 8000 | 2022-11-21 00:52:31,233
7004 | 7000 | ACK | 232 | 2022-11-21 00:52:31,233
7000 | 7004 | DATA | 8000 | 2022-11-21 00:52:31,235
7004 | 7000 | ACK | 232 | 2022-11-21 00:52:31,236
7000 | 7004 | DATA | 8000 | 2022-11-21 00:52:31,237
7004 | 7000 | ACK | 232 | 2022-11-21 00:52:31,782
7000 | 7004 | DATA | 8000 | 2022-11-21 00:52:31,785
7004 | 7000 | ACK | 232 | 2022-11-21 00:52:32,781
7000 | 7004 | DATA | 8000 | 2022-11-21 00:52:32,783
7004 | 7000 | ACK | 232 | 2022-11-21 00:52:32,783
7000 | 7004 | DATA | 8000 | 2022-11-21 00:52:32,785
7004 | 7000 | ACK | 232 | 2022-11-21 00:52:32,785
7000 | 7004 | DATA | 8000 | 2022-11-21 00:52:32,786
7004 | 7000 | ACK | 232 | 2022-11-21 00:52:32,786
7000 | 7004 | DATA | 8000 | 2022-11-21 00:52:32,787
7000 | 7004 | DATA | 8000 | 2022-11-21 00:52:36,856
7004 | 7000 | ACK | 232 | 2022-11-21 00:52:37,492
7000 | 7004 | DATA | 8000 | 2022-11-21 00:52:37,494
7004 | 7000 | ACK | 232 | 2022-11-21 00:52:38,140
7000 | 7004 | DATA | 8000 | 2022-11-21 00:52:38,142
7004 | 7000 | ACK | 232 | 2022-11-21 00:52:38,142
7000 | 7004 | DATA | 8000 | 2022-11-21 00:52:38,143
7004 | 7000 | ACK | 232 | 2022-11-21 00:52:39,046
7000 | 7004 | DATA | 8000 | 2022-11-21 00:52:39,048
7004 | 7000 | ACK | 232 | 2022-11-21 00:52:39,710
7000 | 7004 | DATA | 8000 | 2022-11-21 00:52:39,713
7004 | 7000 | ACK | 232 | 2022-11-21 00:52:39,713
7000 | 7004 | DATA | 8000 | 2022-11-21 00:52:39,714
7004 | 7000 | ACK | 232 | 2022-11-21 00:52:40,330
7000 | 7004 | DATA | 8000 | 2022-11-21 00:52:40,332
7004 | 7000 | ACK | 232 | 2022-11-21 00:52:41,138
7000 | 7004 | DATA | 8000 | 2022-11-21 00:52:41,140
7000 | 7004 | DATA | 8000 | 2022-11-21 00:52:44,025
7004 | 7000 | ACK | 232 | 2022-11-21 00:52:44,681
7000 | 7004 | DATA | 8000 | 2022-11-21 00:52:44,684
7004 | 7000 | ACK | 232 | 2022-11-21 00:52:45,469
7000 | 7004 | DATA | 8000 | 2022-11-21 00:52:45,472
7004 | 7000 | ACK | 232 | 2022-11-21 00:52:45,472
7000 | 7004 | DATA | 8000 | 2022-11-21 00:52:45,473
7004 | 7000 | ACK | 232 | 2022-11-21 00:52:45,473
7000 | 7004 | DATA | 8000 | 2022-11-21 00:52:45,475
7000 | 7004 | DATA | 8000 | 2022-11-21 00:52:48,920
7004 | 7000 | ACK | 232 | 2022-11-21 00:52:49,503
7000 | 7004 | DATA | 8000 | 2022-11-21 00:52:49,505
7004 | 7000 | ACK | 232 | 2022-11-21 00:52:49,506
7000 | 7004 | DATA | 8000 | 2022-11-21 00:52:49,507
7004 | 7000 | ACK | 232 | 2022-11-21 00:52:49,508
7000 | 7004 | DATA | 8000 | 2022-11-21 00:52:49,509
7004 | 7000 | ACK | 232 | 2022-11-21 00:52:50,465
7000 | 7004 | DATA | 8000 | 2022-11-21 00:52:50,468
7004 | 7000 | ACK | 232 | 2022-11-21 00:52:51,244
7000 | 7004 | DATA | 8000 | 2022-11-21 00:52:51,246
7004 | 7000 | ACK | 232 | 2022-11-21 00:52:51,882
7000 | 7004 | DATA | 8000 | 2022-11-21 00:52:51,884
7004 | 7000 | ACK | 232 | 2022-11-21 00:52:52,717
7000 | 7004 | DATA | 8000 | 2022-11-21 00:52:52,719
7004 | 7000 | ACK | 232 | 2022-11-21 00:52:52,720
7000 | 7004 | DATA | 8000 | 2022-11-21 00:52:52,721
7004 | 7000 | ACK | 232 | 2022-11-21 00:52:53,546
7000 | 7004 | DATA | 8000 | 2022-11-21 00:52:53,548
7000 | 7004 | DATA | 8000 | 2022-11-21 00:52:56,051
7004 | 7000 | ACK | 232 | 2022-11-21 00:52:56,051
7000 | 7004 | DATA | 8000 | 2022-11-21 00:52:56,053
7004 | 7000 | ACK | 232 | 2022-11-21 00:52:56,054
7000 | 7004 | DATA | 8000 | 2022-11-21 00:52:56,055
7004 | 7000 | ACK | 232 | 2022-11-21 00:52:56,731
7000 | 7004 | DATA | 8000 | 2022-11-21 00:52:56,733
7004 | 7000 | ACK | 232 | 2022-11-21 00:52:56,734
7000 | 7004 | DATA | 8000 | 2022-11-21 00:52:56,735
7004 | 7000 | ACK | 232 | 2022-11-21 00:52:56,735
7000 | 7004 | DATA | 8000 | 2022-11-21 00:52:56,736
7004 | 7000 | ACK | 232 | 2022-11-21 00:52:57,362
7000 | 7004 | DATA | 8000 | 2022-11-21 00:52:57,363
7004 | 7000 | ACK | 232 | 2022-11-21 00:52:58,286
7000 | 7004 | DATA | 8000 | 2022-11-21 00:52:58,288
7004 | 7000 | ACK | 232 | 2022-11-21 00:52:58,288
7000 | 7004 | DATA | 8000 | 2022-11-21 00:52:58,290
7004 | 7000 | ACK | 232 | 2022-11-21 00:52:59,236
7000 | 7004 | DATA | 8000 | 2022-11-21 00:52:59,239
7004 | 7000 | ACK | 232 | 2022-11-21 00:52:59,239
7000 | 7004 | DATA | 8000 | 2022-11-21 00:52:59,240
7000 | 7004 | DATA | 8000 | 2022-11-21 00:53:01,080
7004 | 7000 | ACK | 232 | 2022-11-21 00:53:01,081
7000 | 7004 | DATA | 8000 | 2022-11-21 00:53:01,083
7000 | 7004 | DATA | 8000 | 2022-11-21 00:53:05,424
7000 | 7004 | DATA | 8000 | 2022-11-21 00:53:09,766
7004 | 7000 | ACK | 232 | 2022-11-21 00:53:09,767
7000 | 7004 | DATA | 8000 | 2022-11-21 00:53:09,769
7000 | 7004 | DATA | 8000 | 2022-11-21 00:53:27,295
7004 | 7000 | ACK | 232 | 2022-11-21 00:53:28,209
7000 | 7004 | DATA | 8000 | 2022-11-21 00:53:28,211
7004 | 7000 | ACK | 232 | 2022-11-21 00:53:28,757
7000 | 7004 | DATA | 8000 | 2022-11-21 00:53:28,759
7004 | 7000 | ACK | 232 | 2022-11-21 00:53:29,683
7000 | 7004 | DATA | 8000 | 2022-11-21 00:53:29,686
7004 | 7000 | ACK | 232 | 2022-11-21 00:53:30,631
7000 | 7004 | DATA | 8000 | 2022-11-21 00:53:30,634
7004 | 7000 | ACK | 232 | 2022-11-21 00:53:30,634
7000 | 7004 | DATA | 8000 | 2022-11-21 00:53:30,636
7004 | 7000 | ACK | 232 | 2022-11-21 00:53:30,636
7000 | 7004 | DATA | 8000 | 2022-11-21 00:53:30,637
7004 | 7000 | ACK | 232 | 2022-11-21 00:53:30,637
7000 | 7004 | DATA | 8000 | 2022-11-21 00:53:30,638
7004 | 7000 | ACK | 232 | 2022-11-21 00:53:31,594
7000 | 7004 | DATA | 8000 | 2022-11-21 00:53:31,597
7004 | 7000 | ACK | 232 | 2022-11-21 00:53:32,352
7000 | 7004 | DATA | 8000 | 2022-11-21 00:53:32,355
7004 | 7000 | ACK | 232 | 2022-11-21 00:53:33,067
7000 | 7004 | DATA | 8000 | 2022-11-21 00:53:33,069
7004 | 7000 | ACK | 232 | 2022-11-21 00:53:33,895
7000 | 7004 | DATA | 8000 | 2022-11-21 00:53:33,897
7004 | 7000 | ACK | 232 | 2022-11-21 00:53:34,543
7000 | 7004 | DATA | 8000 | 2022-11-21 00:53:34,546
7004 | 7000 | ACK | 232 | 2022-11-21 00:53:35,401
7000 | 7004 | DATA | 8000 | 2022-11-21 00:53:35,404
7004 | 7000 | ACK | 232 | 2022-11-21 00:53:35,404
7000 | 7004 | DATA | 8000 | 2022-11-21 00:53:35,405
7004 | 7000 | ACK | 232 | 2022-11-21 00:53:36,321
7000 | 7004 | DATA | 8000 | 2022-11-21 00:53:36,322
7004 | 7000 | ACK | 232 | 2022-11-21 00:53:37,173
7000 | 7004 | DATA | 8000 | 2022-11-21 00:53:37,175
7004 | 7000 | ACK | 232 | 2022-11-21 00:53:37,175
7000 | 7004 | DATA | 8000 | 2022-11-21 00:53:37,176
7004 | 7000 | ACK | 232 | 2022-11-21 00:53:37,732
7000 | 7004 | DATA | 8000 | 2022-11-21 00:53:37,734
7004 | 7000 | ACK | 232 | 2022-11-21 00:53:37,734
7000 | 7004 | DATA | 8000 | 2022-11-21 00:53:37,736
7000 | 7004 | DATA | 8000 | 2022-11-21 00:53:40,416
7004 | 7000 | ACK | 232 | 2022-11-21 00:53:40,417
7000 | 7004 | DATA | 8000 | 2022-11-21 00:53:40,419
7004 | 7000 | ACK | 232 | 2022-11-21 00:53:41,335
7000 | 7004 | DATA | 8000 | 2022-11-21 00:53:41,337
7004 | 7000 | ACK | 232 | 2022-11-21 00:53:42,293
7000 | 7004 | DATA | 8000 | 2022-11-21 00:53:42,295
7000 | 7004 | DATA | 8000 | 2022-11-21 00:53:45,422
7004 | 7000 | ACK | 232 | 2022-11-21 00:53:45,423
7000 | 7004 | DATA | 8000 | 2022-11-21 00:53:45,425
7004 | 7000 | ACK | 232 | 2022-11-21 00:53:45,961
7000 | 7004 | DATA | 8000 | 2022-11-21 00:53:45,963
7004 | 7000 | ACK | 232 | 2022-11-21 00:53:46,889
7000 | 7004 | DATA | 8000 | 2022-11-21 00:53:46,891
7004 | 7000 | ACK | 232 | 2022-11-21 00:53:47,547
7000 | 7004 | DATA | 8000 | 2022-11-21 00:53:47,549
7000 | 7004 | DATA | 8000 | 2022-11-21 00:53:50,623
7004 | 7000 | ACK | 232 | 2022-11-21 00:53:50,623
7000 | 7004 | DATA | 8000 | 2022-11-21 00:53:50,625
7004 | 7000 | ACK | 232 | 2022-11-21 00:53:51,481
7000 | 7004 | DATA | 8000 | 2022-11-21 00:53:51,483
7004 | 7000 | ACK | 232 | 2022-11-21 00:53:51,484
7000 | 7004 | DATA | 8000 | 2022-11-21 00:53:51,485
7004 | 7000 | ACK | 232 | 2022-11-21 00:53:51,485
7000 | 7004 | DATA | 8000 | 2022-11-21 00:53:51,487
7004 | 7000 | ACK | 232 | 2022-11-21 00:53:52,082
7000 | 7004 | DATA | 8000 | 2022-11-21 00:53:52,085
7004 | 7000 | ACK | 232 | 2022-11-21 00:53:52,085
7000 | 7004 | DATA | 8000 | 2022-11-21 00:53:52,087
7000 | 7004 | DATA | 8000 | 2022-11-21 00:53:55,136
7004 | 7000 | ACK | 232 | 2022-11-21 00:53:55,690
7000 | 7004 | DATA | 8000 | 2022-11-21 00:53:55,693
7004 | 7000 | ACK | 232 | 2022-11-21 00:53:55,693
7000 | 7004 | DATA | 8000 | 2022-11-21 00:53:55,695
7000 | 7004 | DATA | 8000 | 2022-11-21 00:54:00,258
7004 | 7000 | ACK | 232 | 2022-11-21 00:54:00,258
7000 | 7004 | DATA | 8000 | 2022-11-21 00:54:00,260
7004 | 7000 | ACK | 232 | 2022-11-21 00:54:01,196
7000 | 7004 | DATA | 8000 | 2022-11-21 00:54:01,198
7000 | 7004 | DATA | 8000 | 2022-11-21 00:54:07,488
7004 | 7000 | ACK | 232 | 2022-11-21 00:54:08,183
7000 | 7004 | DATA | 8000 | 2022-11-21 00:54:08,185
7004 | 7000 | ACK | 232 | 2022-11-21 00:54:08,185
7000 | 7004 | DATA | 8000 | 2022-11-21 00:54:08,186
7004 | 7000 | ACK | 232 | 2022-11-21 00:54:08,187
7000 | 7004 | DATA | 8000 | 2022-11-21 00:54:08,188
7004 | 7000 | ACK | 232 | 2022-11-21 00:54:08,188
7000 | 7004 | DATA | 8000 | 2022-11-21 00:54:08,190
7000 | 7004 | DATA | 8000 | 2022-11-21 00:54:15,581
7004 | 7000 | ACK | 232 | 2022-11-21 00:54:16,517
7000 | 7004 | DATA | 8000 | 2022-11-21 00:54:16,519
7004 | 7000 | ACK | 232 | 2022-11-21 00:54:17,181
7000 | 7004 | DATA | 8000 | 2022-11-21 00:54:17,184
7004 | 7000 | ACK | 232 | 2022-11-21 00:54:17,184
7000 | 7004 | DATA | 8000 | 2022-11-21 00:54:17,186
7000 | 7004 | DATA | 8000 | 2022-11-21 00:54:26,575
7004 | 7000 | ACK | 232 | 2022-11-21 00:54:27,221
7000 | 7004 | DATA | 8000 | 2022-11-21 00:54:27,223
7004 | 7000 | ACK | 232 | 2022-11-21 00:54:27,224
7000 | 7004 | DATA | 8000 | 2022-11-21 00:54:27,225
7004 | 7000 | ACK | 232 | 2022-11-21 00:54:27,226
7000 | 7004 | DATA | 8000 | 2022-11-21 00:54:27,226
7004 | 7000 | ACK | 232 | 2022-11-21 00:54:27,872
7000 | 7004 | DATA | 8000 | 2022-11-21 00:54:27,874
7004 | 7000 | ACK | 232 | 2022-11-21 00:54:28,660
7000 | 7004 | DATA | 8000 | 2022-11-21 00:54:28,663
7000 | 7004 | DATA | 8000 | 2022-11-21 00:54:38,271
7004 | 7000 | ACK | 232 | 2022-11-21 00:54:38,786
7000 | 7004 | DATA | 8000 | 2022-11-21 00:54:38,789
7004 | 7000 | ACK | 232 | 2022-11-21 00:54:39,381
7000 | 7004 | DATA | 8000 | 2022-11-21 00:54:39,383
7004 | 7000 | ACK | 232 | 2022-11-21 00:54:39,999
7000 | 7004 | DATA | 8000 | 2022-11-21 00:54:40,002
7004 | 7000 | ACK | 232 | 2022-11-21 00:54:40,755
7000 | 7004 | DATA | 8000 | 2022-11-21 00:54:40,758
7004 | 7000 | ACK | 232 | 2022-11-21 00:54:40,758
7000 | 7004 | DATA | 8000 | 2022-11-21 00:54:40,759
7000 | 7004 | DATA | 8000 | 2022-11-21 00:54:49,871
7004 | 7000 | ACK | 232 | 2022-11-21 00:54:50,576
7000 | 7004 | DATA | 8000 | 2022-11-21 00:54:50,579
7000 | 7004 | DATA | 8000 | 2022-11-21 00:55:14,181
7000 | 7004 | DATA | 8000 | 2022-11-21 00:55:37,783
7004 | 7000 | ACK | 232 | 2022-11-21 00:55:37,783
7000 | 7004 | DATA | 8000 | 2022-11-21 00:55:37,785
7004 | 7000 | ACK | 232 | 2022-11-21 00:55:37,786
7000 | 7004 | DATA | 8000 | 2022-11-21 00:55:37,788
7004 | 7000 | ACK | 232 | 2022-11-21 00:55:38,643
7000 | 7004 | DATA | 8000 | 2022-11-21 00:55:38,646
7004 | 7000 | ACK | 232 | 2022-11-21 00:55:38,646
7000 | 7004 | DATA | 8000 | 2022-11-21 00:55:38,647
7004 | 7000 | ACK | 232 | 2022-11-21 00:55:38,648
7000 | 7004 | DATA | 8000 | 2022-11-21 00:55:38,649
7004 | 7000 | ACK | 232 | 2022-11-21 00:55:39,395
7000 | 7004 | DATA | 8000 | 2022-11-21 00:55:39,397
7000 | 7004 | DATA | 8000 | 2022-11-21 00:56:07,241
7004 | 7000 | ACK | 232 | 2022-11-21 00:56:07,241
7000 | 7004 | DATA | 8000 | 2022-11-21 00:56:07,243
7004 | 7000 | ACK | 232 | 2022-11-21 00:56:07,244
7000 | 7004 | DATA | 8000 | 2022-11-21 00:56:07,246
7004 | 7000 | ACK | 232 | 2022-11-21 00:56:07,246
7000 | 7004 | DATA | 8000 | 2022-11-21 00:56:07,247
7004 | 7000 | ACK | 232 | 2022-11-21 00:56:08,113
7000 | 7004 | DATA | 8000 | 2022-11-21 00:56:08,116
7004 | 7000 | ACK | 232 | 2022-11-21 00:56:08,116
7000 | 7004 | DATA | 8000 | 2022-11-21 00:56:08,117
7004 | 7000 | ACK | 232 | 2022-11-21 00:56:08,721
7000 | 7004 | DATA | 8000 | 2022-11-21 00:56:08,723
7004 | 7000 | ACK | 232 | 2022-11-21 00:56:09,379
7000 | 7004 | DATA | 8000 | 2022-11-21 00:56:09,381
7004 | 7000 | ACK | 232 | 2022-11-21 00:56:09,972
7000 | 7004 | DATA | 8000 | 2022-11-21 00:56:09,975
7004 | 7000 | ACK | 232 | 2022-11-21 00:56:10,700
7000 | 7004 | DATA | 8000 | 2022-11-21 00:56:10,703
7004 | 7000 | ACK | 232 | 2022-11-21 00:56:11,698
7000 | 7004 | DATA | 8000 | 2022-11-21 00:56:11,700
7000 | 7004 | DATA | 8000 | 2022-11-21 00:56:25,932
7004 | 7000 | ACK | 232 | 2022-11-21 00:56:26,555
7000 | 7004 | DATA | 8000 | 2022-11-21 00:56:26,557
7004 | 7000 | ACK | 232 | 2022-11-21 00:56:26,558
7000 | 7004 | DATA | 8000 | 2022-11-21 00:56:26,559
7004 | 7000 | ACK | 232 | 2022-11-21 00:56:26,560
7000 | 7004 | DATA | 8000 | 2022-11-21 00:56:26,561
7004 | 7000 | ACK | 232 | 2022-11-21 00:56:26,561
7000 | 7004 | DATA | 8000 | 2022-11-21 00:56:26,562
7004 | 7000 | ACK | 232 | 2022-11-21 00:56:26,562
7000 | 7004 | DATA | 8000 | 2022-11-21 00:56:26,563
7004 | 7000 | ACK | 232 | 2022-11-21 00:56:26,563
7000 | 7004 | DATA | 8000 | 2022-11-21 00:56:26,564
7004 | 7000 | ACK | 232 | 2022-11-21 00:56:26,564
7000 | 7004 | DATA | 8000 | 2022-11-21 00:56:26,565
7004 | 7000 | ACK | 232 | 2022-11-21 00:56:26,565
7000 | 7004 | DATA | 8000 | 2022-11-21 00:56:26,566
7004 | 7000 | ACK | 232 | 2022-11-21 00:56:27,182
7000 | 7004 | DATA | 8000 | 2022-11-21 00:56:27,184
7004 | 7000 | ACK | 232 | 2022-11-21 00:56:28,000
7000 | 7004 | DATA | 8000 | 2022-11-21 00:56:28,002
7004 | 7000 | ACK | 232 | 2022-11-21 00:56:28,518
7000 | 7004 | DATA | 8000 | 2022-11-21 00:56:28,520
7004 | 7000 | ACK | 232 | 2022-11-21 00:56:29,376
7000 | 7004 | DATA | 8000 | 2022-11-21 00:56:29,378
7004 | 7000 | ACK | 232 | 2022-11-21 00:56:30,264
7000 | 7004 | DATA | 8000 | 2022-11-21 00:56:30,266
7004 | 7000 | ACK | 232 | 2022-11-21 00:56:30,266
7000 | 7004 | DATA | 8000 | 2022-11-21 00:56:30,268
7004 | 7000 | ACK | 232 | 2022-11-21 00:56:31,183
7000 | 7004 | DATA | 8000 | 2022-11-21 00:56:31,186
7004 | 7000 | ACK | 232 | 2022-11-21 00:56:31,852
7000 | 7004 | DATA | 8000 | 2022-11-21 00:56:31,854
7000 | 7004 | DATA | 8000 | 2022-11-21 00:56:35,236
7004 | 7000 | ACK | 232 | 2022-11-21 00:56:35,237
7000 | 7004 | DATA | 8000 | 2022-11-21 00:56:35,239
7004 | 7000 | ACK | 232 | 2022-11-21 00:56:35,239
7000 | 7004 | DATA | 8000 | 2022-11-21 00:56:35,240
7004 | 7000 | ACK | 232 | 2022-11-21 00:56:35,241
7000 | 7004 | DATA | 8000 | 2022-11-21 00:56:35,242
7004 | 7000 | ACK | 232 | 2022-11-21 00:56:36,108
7000 | 7004 | DATA | 8000 | 2022-11-21 00:56:36,110
7004 | 7000 | ACK | 232 | 2022-11-21 00:56:36,111
7000 | 7004 | DATA | 8000 | 2022-11-21 00:56:36,113
7004 | 7000 | ACK | 232 | 2022-11-21 00:56:37,098
7000 | 7004 | DATA | 8000 | 2022-11-21 00:56:37,101
7004 | 7000 | ACK | 232 | 2022-11-21 00:56:37,787
7000 | 7004 | DATA | 8000 | 2022-11-21 00:56:37,789
7004 | 7000 | ACK | 232 | 2022-11-21 00:56:38,655
7000 | 7004 | DATA | 8000 | 2022-11-21 00:56:38,657
7004 | 7000 | ACK | 232 | 2022-11-21 00:56:38,657
7000 | 7004 | DATA | 8000 | 2022-11-21 00:56:38,660
7000 | 7004 | DATA | 8000 | 2022-11-21 00:56:40,590
7004 | 7000 | ACK | 232 | 2022-11-21 00:56:40,590
7000 | 7004 | DATA | 8000 | 2022-11-21 00:56:40,591
7004 | 7000 | ACK | 232 | 2022-11-21 00:56:41,477
7000 | 7004 | DATA | 8000 | 2022-11-21 00:56:41,479
7004 | 7000 | ACK | 232 | 2022-11-21 00:56:41,479
7000 | 7004 | DATA | 8000 | 2022-11-21 00:56:41,481
7004 | 7000 | ACK | 232 | 2022-11-21 00:56:42,046
7000 | 7004 | DATA | 8000 | 2022-11-21 00:56:42,049
7004 | 7000 | ACK | 232 | 2022-11-21 00:56:43,054
7000 | 7004 | DATA | 8000 | 2022-11-21 00:56:43,057
7004 | 7000 | ACK | 232 | 2022-11-21 00:56:43,057
7000 | 7004 | DATA | 8000 | 2022-11-21 00:56:43,059
7004 | 7000 | ACK | 232 | 2022-11-21 00:56:43,059
7000 | 7004 | DATA | 8000 | 2022-11-21 00:56:43,061
7004 | 7000 | ACK | 232 | 2022-11-21 00:56:43,061
7000 | 7004 | DATA | 8000 | 2022-11-21 00:56:43,062
7004 | 7000 | ACK | 232 | 2022-11-21 00:56:43,062
7000 | 7004 | DATA | 8000 | 2022-11-21 00:56:43,063
7000 | 7004 | DATA | 8000 | 2022-11-21 00:56:45,048
7000 | 7004 | DATA | 8000 | 2022-11-21 00:56:47,032
7004 | 7000 | ACK | 232 | 2022-11-21 00:56:47,033
7000 | 7004 | DATA | 8000 | 2022-11-21 00:56:47,035
